"","PUMA","HHINCOME","DENSITY","PROPTX99","RENT","farm","ownership","acreage","se.HHINCOME","se.DENSITY","se.PROPTX99","se.RENT","se.farm","se.ownership","se.acreage","AGE","sex","race","hisp","hs","ba","employed","se.AGE","se.sex","se.race","se.hisp","se.hs","se.ba","se.employed","treated","PScores","distance","weights"
"38",2311,89040.9968704361,4868.8,34.0456290423534,119.56488629251,0,0.831013978718965,0,2846.03149985562,0,0.839617806382522,11.1821105135698,0,0.0140828184874349,0,40.6041484288907,0.581789344675943,0.686838934261615,0.386314716211623,0.768767315159068,0.323120178790282,0.95274828264519,0.436579591812291,0.0209361474895432,0.0195579138016864,0.0218410789102133,0.0193046101282187,0.0188847878468181,0.00868516536105821,1,0.519441837463243,NA,1
"39",2312,71832.3174026466,3545,30.7786033457025,116.777759601891,0,0.852052105485196,0,1713.61841183093,0,0.649342208496729,11.4116671447375,0,0.0137064727410419,0,42.9409762289407,0.553557004384953,0.678787791368567,0.214429956150473,0.836458573736441,0.214083775675052,0.956727440572352,0.50497733993737,0.023393234180091,0.0220460078006656,0.0223171552310877,0.0199669305542686,0.0186267857984827,0.00789713384166574,1,0.573426448824571,NA,1
"40",2313,65754.4112884045,3004,32.2888284505848,104.187857416159,0.00459147268383988,0.847643767903124,0,1408.12088305328,0,0.776127663627478,13.3581253769819,0.00187455547013118,0.0145275979161083,0,43.8155513532199,0.54208096951951,0.719229752536652,0.39228125826064,0.786189227109132,0.203542162305049,0.95896622542142,0.54602695947025,0.0265300045045498,0.0239974834230432,0.0268603324349279,0.0231044049370955,0.0200796848832872,0.0100765288149759,1,0.225089978946678,NA,1
"41",2314,80994.9368880003,1777.1,35.3562515808111,96.8545774266203,0.00258349693473207,0.874378214315825,0.00288460380358197,1923.20022906371,0,0.645972883603845,8.49710745101622,0.00105560896868035,0.00992007547570293,0.00107709600528822,43.473848774529,0.502280597550179,0.491230626127691,0.156571146798758,0.911970055249857,0.27381739529984,0.962300097499748,0.415402084766518,0.0202721995284159,0.0202561249359701,0.0165524021216344,0.011974027499298,0.0175436111895519,0.00720259816660845,1,0.353622401945201,NA,1
"42",2315,107553.643910823,5083.3,43.9204020624435,67.5227870681861,0,0.921200322562252,0,2734.11489479641,0,0.655278022580795,9.30601101795649,0,0.00957996420060281,0,42.5021328877531,0.577501474346373,0.64521328877531,0.325368586593277,0.789944957735404,0.357528995478671,0.94780813839198,0.452558912456378,0.0193979413557084,0.0198900083828456,0.0205779774626418,0.0185419086880483,0.0179688318818735,0.00813548397582364,1,0.695731329248676,NA,1
"45",2502,46713.2869344893,3999.2,15.455506398646,181.302592119719,0.00800696774448964,0.665271138295872,0.0052752951888912,1764.17545388903,0,0.592953128306418,11.134893427278,0.00259841208233791,0.0170367818056385,0.00253111764229099,41.6119813760993,0.573243662700466,0.520993274702535,0.46534919813761,0.630750129332644,0.127304707708226,0.916213140196586,0.650892438231331,0.0276413108674674,0.028151073125578,0.0286681234288146,0.0284159661403998,0.0165576376464947,0.0148182220450392,0,0.276740737302405,NA,1
"48",2505,66957.6295691656,4759.5,30.5727495344744,145.136086523991,0,0.776624237940974,0.00452771471571053,2028.89658317212,0,0.995744708263333,13.5268025442184,0,0.0189210534243965,0.00202558778064135,40.598506773399,0.581834975369458,0.627370689655172,0.365040024630542,0.783512931034483,0.248706896551724,0.933713054187192,0.556603092937227,0.0246956462139067,0.0254586425432554,0.0262401623257909,0.0230611982739125,0.0191869259277544,0.013360258952385,0,0.0145740390957802,NA,1
"49",2506,84718.3367999461,4078.9,38.4083423083827,139.729682732005,0,0.844395081672949,0,1953.70267735528,0,0.580662868269699,10.4303638717906,0,0.0108024578990832,0,42.7967303832739,0.537547982307437,0.671537966914129,0.154332534440093,0.912228912141229,0.337863642563473,0.946201360067029,0.466791504965246,0.0192762132818424,0.0185352084887988,0.0155341506673076,0.0112144268045113,0.0173852097474534,0.00903265698158704,0,0.0476381413551508,NA,1
"50",2507,108779.891840265,3853.7,43.6862597886414,67.3277009047366,0,0.921462784155706,0,2787.98777665118,0,0.717366690502242,8.68262747281597,0,0.0100265121922856,0,44.3719248361973,0.562368648782297,0.78192607244406,0.135539003585116,0.917774137717889,0.383468290270738,0.962433551736927,0.528114263983154,0.0226594948545886,0.0217939363410342,0.0191800274441926,0.0160565310342075,0.0218414195075782,0.00837751468860363,0,0.134946866885025,NA,1
"51",2508,80684.9845003454,2123.6,39.1141870199537,88.4110212541147,0.00263339700085342,0.879302637460885,0.00481976673304344,2192.69614619778,0,0.736601025990942,9.16029193113063,0.00131641401839313,0.0110400150713878,0.00246699596552067,42.7151710072168,0.532663947285849,0.628333856291183,0.178224035142767,0.86568873548792,0.325384374019454,0.951443363664889,0.500744321427991,0.0235821935328762,0.0235208667661942,0.0202176536010969,0.0180819323052587,0.0216966743909324,0.0101254481588015,0,0.206449831077938,NA,1
"84",4601,48078.3593338193,5409.6,12.5345146638255,149.737284809062,0.00176638815678798,0.661119834015589,0,1404.05141699095,0,0.565618351217541,10.410771971871,0.00124955572564185,0.0199304700663668,0,42.5564795263078,0.653177177438666,0.483684176154298,0.712127478938546,0.549404619370007,0.11537540544659,0.90502209547859,0.683041752544145,0.0275979010093399,0.0302632833436279,0.0277832082647061,0.0300915911018414,0.0170655313429679,0.0188333863451082,0,0.0209710226608067,NA,1
"86",4603,98877.5448232323,5142.1,33.880303030303,183.893623737374,0,0.743623737373737,0,4588.68210493669,0,1.28879258839338,18.8536078414636,0,0.0214458102679552,0,43.2456872342133,0.579523389232127,0.794030329776137,0.357072935890235,0.813993420524753,0.460643504774131,0.953173393244002,0.636162196730204,0.0266411838322493,0.0230010292107011,0.0280836483172498,0.0240949140730017,0.0271405250759289,0.0141319476859407,0,0.00442068756127632,NA,1
"91",4608,57279.8859543238,3145.7,19.0513640094636,167.238066727826,0,0.729728163777703,0.00699145381681232,1834.83134867289,0,0.685082804979764,12.7960765627184,0,0.0173368672196491,0.0024959278309461,43.1471368135538,0.51832884642633,0.252919863166204,0.266947351375423,0.721332712588304,0.184037406635225,0.920328724976216,0.65503704586608,0.0289371596333214,0.0235375190761713,0.0251194385113738,0.0263262874493995,0.0213068895650934,0.0158930626075433,0,0.459491036963018,NA,1
"94",4611,51657.6940478526,4546.6,20.492503549128,118.908253598181,0,0.773086644890987,0,1272.83357335483,0,0.638973780725413,10.5981309423822,0,0.0165883046651253,0,41.4571935157042,0.593465045592705,0.462980282129218,0.680753643519601,0.608156028368794,0.0801379471592238,0.907099992206375,0.642459497400614,0.0277535541729407,0.0286417166310418,0.0264638338249029,0.0280348292057584,0.0135632437674355,0.0165367096576158,0,0.108531352326127,NA,1
"95",4612,102516.545402928,5014.4,40.4226386016141,108.06910816401,0,0.907369104108367,0.00305525138229847,3616.99077097652,0,0.998660522713153,15.9509112536039,0,0.0126495710974505,0.00215884388320756,43.5998555934495,0.508464681844717,0.601745168525517,0.274602881986051,0.857098964574308,0.419270593295849,0.951439456785572,0.571762889474415,0.0253762980039618,0.0252507787833599,0.0243604968623025,0.0205142985100787,0.0244925657396099,0.0116291377276982,0,0.422118107231461,NA,1
"98",4615,53421.3688073965,4403.4,27.4801828912683,117.559116958655,0,0.823702770584988,0.00511660095955708,1259.289678815,0,0.70555094825713,9.53369968878698,0,0.0133661816506594,0.00291175401096644,42.4546715201941,0.539923415118423,0.453521171149876,0.500039395515215,0.655588647788336,0.132621062418254,0.955782473723191,0.547491571694803,0.0265687114586479,0.0266655778671136,0.0267299256414866,0.0260338706652761,0.0167258308022268,0.0109922297535461,0,0.819280702364111,NA,1
"101",4618,80742.2581886464,3870.7,38.252604365101,75.6097534425516,0,0.909138409622816,0,1656.95638595177,0,0.592720256526735,8.01844840858711,0,0.00900623038883213,0,42.9336593743,0.533394310460688,0.674662136937206,0.320260583887105,0.840289703576495,0.288676920779512,0.945643246472038,0.421943261702834,0.020656070916251,0.0191280227657068,0.0208087703832726,0.0178634658326404,0.017623144848169,0.00969700131838235,0,0.167186989095645,NA,1
"103",4620,123333.421699022,3783.4,41.158949711514,83.8084585654326,0,0.897861548854362,0,3691.17221811328,0,0.839892977469922,9.61752943698124,0,0.0109581462074422,0,45.3077249732285,0.529725637901111,0.718880395849489,0.217994165651195,0.91122927513755,0.4712898342011,0.970200509582364,0.603199401352881,0.0258114727639193,0.0240849063544182,0.0216594138607407,0.0151116992135975,0.0257665510278099,0.00761633142459946,0,0.106775568160414,NA,1
"104",4621,94111.5263928991,1880.1,40.7843920436317,106.238584108651,0.00153459523045664,0.878986204683991,0.00655544861512138,1827.37568763628,0,0.644411498392849,10.25901654232,0.000767837628566431,0.0106774870705522,0.00171681132186823,44.3433934040166,0.544204004487614,0.810246717674527,0.115070902273118,0.944976197454998,0.387471068031818,0.957812389452087,0.408270711166824,0.0196655441775367,0.0161017174515361,0.0132971049672057,0.0087937779256863,0.0190704697972082,0.00847677558519535,0,0.005784401802702,NA,1
